User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Image-URL-M
101209,0743412753,5,No Way Out,Andrea Kane,http://images.amazon.com/images/P/0743412753.01.MZZZZZZZ.jpg
8245,0688177743,9,Keeping Faith : A Novel,Jodi Picoult,http://images.amazon.com/images/P/0688177743.01.MZZZZZZZ.jpg
187904,0345253736,7,White Dragon,Anne Mccaffrey,http://images.amazon.com/images/P/0345253736.01.MZZZZZZZ.jpg
21011,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,http://images.amazon.com/images/P/0316601950.01.MZZZZZZZ.jpg
104636,0553569619,8,When the Bough Breaks (Alex Delaware Novels (Paperback)),Jonathan Kellerman,http://images.amazon.com/images/P/0553569619.01.MZZZZZZZ.jpg
61854,0446364266,8,French Silk,Sandra Brown,http://images.amazon.com/images/P/0446364266.01.MZZZZZZZ.jpg
253556,0743224914,10,Christmas in Plains : Memories,Jimmy Carter,http://images.amazon.com/images/P/0743224914.01.MZZZZZZZ.jpg
147141,0688150896,5,The Tenth Justice,Brad Meltzer,http://images.amazon.com/images/P/0688150896.01.MZZZZZZZ.jpg
269890,1551669234,8,Stonebrook Cottage,Carla Neggers,http://images.amazon.com/images/P/1551669234.01.MZZZZZZZ.jpg
16634,055321330X,8,The Awakening,Kate Chopin,http://images.amazon.com/images/P/055321330X.01.MZZZZZZZ.jpg
67775,1551668068,8,Fox River,Emilie Richards,http://images.amazon.com/images/P/1551668068.01.MZZZZZZZ.jpg
133296,0553578243,4,A Darker Place,Laurie R. King,http://images.amazon.com/images/P/0553578243.01.MZZZZZZZ.jpg
251394,1573222267,8,Blue Shoe,Anne Lamott,http://images.amazon.com/images/P/1573222267.01.MZZZZZZZ.jpg
113657,1558743669,6,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,http://images.amazon.com/images/P/1558743669.01.MZZZZZZZ.jpg
44893,015640057X,8,"Henry and June: From \A Journal of Love\"" -The Unexpurgated Diary of Anais Nin (1931-1932)""",Anais Nin,http://images.amazon.com/images/P/015640057X.01.MZZZZZZZ.jpg
227282,0140259198,7,The Island of the Day Before,Umberto Eco,http://images.amazon.com/images/P/0140259198.01.MZZZZZZZ.jpg
87820,0440200989,6,Weep No More My Lady,Mary Higgins Clark,http://images.amazon.com/images/P/0440200989.01.MZZZZZZZ.jpg
128732,0425166929,7,One Last Time: A Psychic Medium Speaks to Those We Have Loved and Lost,John Edward,http://images.amazon.com/images/P/0425166929.01.MZZZZZZZ.jpg
95991,140003180X,9,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),ALEXANDER MCCALL SMITH,http://images.amazon.com/images/P/140003180X.01.MZZZZZZZ.jpg
97515,0140275010,8,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,http://images.amazon.com/images/P/0140275010.01.MZZZZZZZ.jpg
166596,0836220730,9,It Came From The Far Side,Gary Larson,http://images.amazon.com/images/P/0836220730.01.MZZZZZZZ.jpg
265115,0385335881,9,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,http://images.amazon.com/images/P/0385335881.01.MZZZZZZZ.jpg
98723,0553271636,6,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg
231210,067088300X,7,The Girls' Guide to Hunting and Fishing,Melissa Bank,http://images.amazon.com/images/P/067088300X.01.MZZZZZZZ.jpg
222488,0446670251,10,The Virgin Suicides,Jeffrey Eugenides,http://images.amazon.com/images/P/0446670251.01.MZZZZZZZ.jpg
160154,0441003257,9,Good Omens,Neil Gaiman,http://images.amazon.com/images/P/0441003257.01.MZZZZZZZ.jpg
11676,0142002267,8,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players",Stefan Fatsis,http://images.amazon.com/images/P/0142002267.01.MZZZZZZZ.jpg
246156,051513628X,7,Key of Light (Key Trilogy (Paperback)),Nora Roberts,http://images.amazon.com/images/P/051513628X.01.MZZZZZZZ.jpg
230629,0553100742,5,Critical Judgment,Michael Palmer,http://images.amazon.com/images/P/0553100742.01.MZZZZZZZ.jpg
79009,0441001971,7,Circus of the Damned (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,http://images.amazon.com/images/P/0441001971.01.MZZZZZZZ.jpg
185176,0060977477,9,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,http://images.amazon.com/images/P/0060977477.01.MZZZZZZZ.jpg
51350,0380784491,7,Murder Runs in the Family: A Southern Sisters Mystery,Anne George,http://images.amazon.com/images/P/0380784491.01.MZZZZZZZ.jpg
49900,0671744216,8,The Secret,Julie Garwood,http://images.amazon.com/images/P/0671744216.01.MZZZZZZZ.jpg
248718,0553573403,5,"A Game of Thrones (A Song of Ice and Fire, Book 1)",George R.R. Martin,http://images.amazon.com/images/P/0553573403.01.MZZZZZZZ.jpg
83443,0399150900,9,Capital Crimes,Stuart Woods,http://images.amazon.com/images/P/0399150900.01.MZZZZZZZ.jpg
26535,039914739X,5,Isle of Dogs,Patricia Daniels Cornwell,http://images.amazon.com/images/P/039914739X.01.MZZZZZZZ.jpg
254355,0688149111,9,The Best Laid Plans,Sidney Sheldon,http://images.amazon.com/images/P/0688149111.01.MZZZZZZZ.jpg
17177,0380789035,7,American Gods,Neil Gaiman,http://images.amazon.com/images/P/0380789035.01.MZZZZZZZ.jpg
72214,0515136379,7,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg
94923,0553278746,10,The Postman (Bantam Classics),David Brin,http://images.amazon.com/images/P/0553278746.01.MZZZZZZZ.jpg
118434,0099771519,9,Memoirs of a Geisha Uk,Arthur Golden,http://images.amazon.com/images/P/0099771519.01.MZZZZZZZ.jpg
212859,0451185110,7,Higher Authority,Stephen White,http://images.amazon.com/images/P/0451185110.01.MZZZZZZZ.jpg
234948,0446391301,5,Geek Love,Katherine Dunn,http://images.amazon.com/images/P/0446391301.01.MZZZZZZZ.jpg
165232,0373218451,9,Navy Blues,Debbie Macomber,http://images.amazon.com/images/P/0373218451.01.MZZZZZZZ.jpg
189392,0312275420,5,Being Dead : A Novel,Jim Crace,http://images.amazon.com/images/P/0312275420.01.MZZZZZZZ.jpg
202000,0061056871,6,Independence Day,Dean Devlin,http://images.amazon.com/images/P/0061056871.01.MZZZZZZZ.jpg
27472,0689843372,7,Gingerbread,Rachel Cohn,http://images.amazon.com/images/P/0689843372.01.MZZZZZZZ.jpg
168245,0440217563,10,Voyager,DIANA GABALDON,http://images.amazon.com/images/P/0440217563.01.MZZZZZZZ.jpg
262940,0515116173,8,Decider,Dick Francis,http://images.amazon.com/images/P/0515116173.01.MZZZZZZZ.jpg
266678,0395739829,5,Sabbath's Theater,Philip Roth,http://images.amazon.com/images/P/0395739829.01.MZZZZZZZ.jpg
165319,0345350472,9,Blade Runner: (Do Androids Dream of Electric Sheep),Philip K. Dick,http://images.amazon.com/images/P/0345350472.01.MZZZZZZZ.jpg
11676,0451177037,8,Suspicion of Guilt,Barbara Parker,http://images.amazon.com/images/P/0451177037.01.MZZZZZZZ.jpg
114868,0141001771,6,Welcome to My Planet: Where English Is Sometimes Spoken,Shannon Olson,http://images.amazon.com/images/P/0141001771.01.MZZZZZZZ.jpg
256507,1400031354,7,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,http://images.amazon.com/images/P/1400031354.01.MZZZZZZZ.jpg
49460,0399145672,8,Big Trouble,Dave Barry,http://images.amazon.com/images/P/0399145672.01.MZZZZZZZ.jpg
23288,0380709139,10,Ellen Tebbits (Cleary Reissue),Beverly Cleary,http://images.amazon.com/images/P/0380709139.01.MZZZZZZZ.jpg
242083,0345337662,7,Interview with the Vampire,Anne Rice,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg
57234,0140179836,9,The Liar's Club: A Memoir,Mary Karr,http://images.amazon.com/images/P/0140179836.01.MZZZZZZZ.jpg
187863,0345439104,8,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,http://images.amazon.com/images/P/0345439104.01.MZZZZZZZ.jpg
11676,0449909549,7,Mrs. Pollifax Pursued,Dorothy Gilman,http://images.amazon.com/images/P/0449909549.01.MZZZZZZZ.jpg
26145,0380759470,9,Xanth 13: Isle of View,Piers Anthony,http://images.amazon.com/images/P/0380759470.01.MZZZZZZZ.jpg
166596,0449216861,7,Silence in Hanover Close,Anne Perry,http://images.amazon.com/images/P/0449216861.01.MZZZZZZZ.jpg
36907,034540047X,10,The Hotel New Hampshire,John Irving,http://images.amazon.com/images/P/034540047X.01.MZZZZZZZ.jpg
14180,0671519816,8,Inca Gold (Clive Cussler),Clive Cussler,http://images.amazon.com/images/P/0671519816.01.MZZZZZZZ.jpg
21011,0743203631,8,Gap Creek: The Story Of A Marriage,Robert Morgan,http://images.amazon.com/images/P/0743203631.01.MZZZZZZZ.jpg
114368,0316602906,5,The Big Bad Wolf: A Novel,James Patterson,http://images.amazon.com/images/P/0316602906.01.MZZZZZZZ.jpg
123543,0804112754,5,Hard Evidence,John T. Lescroart,http://images.amazon.com/images/P/0804112754.01.MZZZZZZZ.jpg
61146,0064407675,8,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,http://images.amazon.com/images/P/0064407675.01.MZZZZZZZ.jpg
107258,0312278586,7,The Nanny Diaries: A Novel,Emma McLaughlin,http://images.amazon.com/images/P/0312278586.01.MZZZZZZZ.jpg
274301,0380724987,9,Justice (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,http://images.amazon.com/images/P/0380724987.01.MZZZZZZZ.jpg
51742,0449221482,8,J Is for Judgment,Sue Grafton,http://images.amazon.com/images/P/0449221482.01.MZZZZZZZ.jpg
181212,0375713751,7,I Don't Know How She Does It,ALLISON PEARSON,http://images.amazon.com/images/P/0375713751.01.MZZZZZZZ.jpg
163804,0670878847,6,The Most Wanted,Jacquelyn Mitchard,http://images.amazon.com/images/P/0670878847.01.MZZZZZZZ.jpg
199515,0446610038,8,1st to Die: A Novel,James Patterson,http://images.amazon.com/images/P/0446610038.01.MZZZZZZZ.jpg
183061,044652087X,8,My Sergei: A Love Story,Ekaterina Gordeeva,http://images.amazon.com/images/P/044652087X.01.MZZZZZZZ.jpg
87555,0679457143,10,The Cobra Event,Richard Preston,http://images.amazon.com/images/P/0679457143.01.MZZZZZZZ.jpg
110934,0345396936,9,Cry to Heaven,Anne Rice,http://images.amazon.com/images/P/0345396936.01.MZZZZZZZ.jpg
116599,0373691017,9,Next to Nothing  !,Barbara Dunlop,http://images.amazon.com/images/P/0373691017.01.MZZZZZZZ.jpg
183187,185326086X,10,Dracula (Wordsworth Classics),B. Stoker,http://images.amazon.com/images/P/185326086X.01.MZZZZZZZ.jpg
177660,2070368076,10,Huis Clos Suivi de Les Mouches (Folio Ser. No. 807),Jean-Paul Sartre,http://images.amazon.com/images/P/2070368076.01.MZZZZZZZ.jpg
107951,3442429552,6,Die Puppenspieler,Tanja Kinkel,http://images.amazon.com/images/P/3442429552.01.MZZZZZZZ.jpg
126492,0679454497,7,Blood and Gold (Vampire Chronicles),Anne Rice,http://images.amazon.com/images/P/0679454497.01.MZZZZZZZ.jpg
265889,0380811081,10,Again The Magic,Lisa Kleypas,http://images.amazon.com/images/P/0380811081.01.MZZZZZZZ.jpg
68383,0618129022,10,The Lord of the Rings (Movie Art Cover),J.R.R. Tolkien,http://images.amazon.com/images/P/0618129022.01.MZZZZZZZ.jpg
177374,0312979983,10,Night Pleasures (Dark-Hunters),Sherrilyn Kenyon,http://images.amazon.com/images/P/0312979983.01.MZZZZZZZ.jpg
216099,044023722X,4,A Painted House,John Grisham,http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg
39467,0330487612,7,Bridget Jones' Diary (Film Tie-in),Helen Fielding,http://images.amazon.com/images/P/0330487612.01.MZZZZZZZ.jpg
143497,0060392452,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,http://images.amazon.com/images/P/0060392452.01.MZZZZZZZ.jpg
274656,0446530077,5,Find Me,Rosie O'Donnell,http://images.amazon.com/images/P/0446530077.01.MZZZZZZZ.jpg
47793,0451180232,8,Nightmares &amp; Dreamscapes,Stephen King,http://images.amazon.com/images/P/0451180232.01.MZZZZZZZ.jpg
16718,0446519723,10,Where the Heart Is: A Novel,Billie Letts,http://images.amazon.com/images/P/0446519723.01.MZZZZZZZ.jpg
268618,0679776818,6,Birdsong: A Novel of Love and War,Sebastian Faulks,http://images.amazon.com/images/P/0679776818.01.MZZZZZZZ.jpg
11676,0450411435,8,It,Stephen King,http://images.amazon.com/images/P/0450411435.01.MZZZZZZZ.jpg
80538,0375504613,7,A Short Guide to a Happy Life,ANNA QUINDLEN,http://images.amazon.com/images/P/0375504613.01.MZZZZZZZ.jpg
37950,042516828X,8,Sudden Mischief,Robert B. Parker,http://images.amazon.com/images/P/042516828X.01.MZZZZZZZ.jpg
93426,1551668270,7,Cold Tea On A Hot Day,Curtiss Matlock,http://images.amazon.com/images/P/1551668270.01.MZZZZZZZ.jpg
235105,0553800973,6,Body of Lies,IRIS JOHANSEN,http://images.amazon.com/images/P/0553800973.01.MZZZZZZZ.jpg
84479,0671736868,10,SCAVENGER HUNT : SCAVENGER HUNT,Christopher Pike,http://images.amazon.com/images/P/0671736868.01.MZZZZZZZ.jpg
142062,0394557433,9,Gift From The Sea,Anne Morrow Lindbergh,http://images.amazon.com/images/P/0394557433.01.MZZZZZZZ.jpg
15418,0451163494,6,The Key to Rebecca,Ken Follett,http://images.amazon.com/images/P/0451163494.01.MZZZZZZZ.jpg
220911,0140293248,7,The Girls' Guide to Hunting and Fishing,Melissa Bank,http://images.amazon.com/images/P/0140293248.01.MZZZZZZZ.jpg
147947,0061030430,6,Long Time No See,Susan Isaacs,http://images.amazon.com/images/P/0061030430.01.MZZZZZZZ.jpg
114988,0345460952,8,The Salmon of Doubt,DOUGLAS ADAMS,http://images.amazon.com/images/P/0345460952.01.MZZZZZZZ.jpg
69078,0375700757,9,Cold Mountain : A Novel,CHARLES FRAZIER,http://images.amazon.com/images/P/0375700757.01.MZZZZZZZ.jpg
7283,006109398X,8,The Treasure Box,Orson Scott Card,http://images.amazon.com/images/P/006109398X.01.MZZZZZZZ.jpg
33933,0440214041,8,The Pelican Brief,John Grisham,http://images.amazon.com/images/P/0440214041.01.MZZZZZZZ.jpg
55892,0399139141,9,Night Prey,John Sandford,http://images.amazon.com/images/P/0399139141.01.MZZZZZZZ.jpg
264355,0060935464,5,To Kill a Mockingbird,Harper Lee,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg
75591,031242227X,9,Running with Scissors: A Memoir,Augusten Burroughs,http://images.amazon.com/images/P/031242227X.01.MZZZZZZZ.jpg
78553,0380752999,10,Defy Not The Heart,Johanna Lindsey,http://images.amazon.com/images/P/0380752999.01.MZZZZZZZ.jpg
113519,1565122968,8,Gap Creek: A Novel,Robert Morgan,http://images.amazon.com/images/P/1565122968.01.MZZZZZZZ.jpg
235952,0446530077,10,Find Me,Rosie O'Donnell,http://images.amazon.com/images/P/0446530077.01.MZZZZZZZ.jpg
174596,0062502182,7,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,http://images.amazon.com/images/P/0062502182.01.MZZZZZZZ.jpg
234721,0553581279,7,The Silver Metal Lover,Tanith Lee,http://images.amazon.com/images/P/0553581279.01.MZZZZZZZ.jpg
47779,0064401871,10,A Little Princess,Frances Hodgson Burnett,http://images.amazon.com/images/P/0064401871.01.MZZZZZZZ.jpg
85993,0670894710,8,Bitten,Kelley Armstrong,http://images.amazon.com/images/P/0670894710.01.MZZZZZZZ.jpg
126604,0060392452,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,http://images.amazon.com/images/P/0060392452.01.MZZZZZZZ.jpg
222941,0425158616,10,Cause of Death,Patricia Daniels Cornwell,http://images.amazon.com/images/P/0425158616.01.MZZZZZZZ.jpg
105517,0517189682,7,Anne of Green Gables (Children's Classics),L.M. MONTGOMERY,http://images.amazon.com/images/P/0517189682.01.MZZZZZZZ.jpg
32773,0446342688,7,No One Here Gets Out Alive,Danny Sugarman,http://images.amazon.com/images/P/0446342688.01.MZZZZZZZ.jpg
204457,0440214041,9,The Pelican Brief,John Grisham,http://images.amazon.com/images/P/0440214041.01.MZZZZZZZ.jpg
201684,0312265859,9,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,http://images.amazon.com/images/P/0312265859.01.MZZZZZZZ.jpg
16795,0671001795,7,Two for the Dough,Janet Evanovich,http://images.amazon.com/images/P/0671001795.01.MZZZZZZZ.jpg
37208,0380779617,10,Annie's Song,Catherine Anderson,http://images.amazon.com/images/P/0380779617.01.MZZZZZZZ.jpg
264634,0380726297,7,Sacred,Dennis Lehane,http://images.amazon.com/images/P/0380726297.01.MZZZZZZZ.jpg
123981,0380710218,8,Postmortem,Patricia Daniels Cornwell,http://images.amazon.com/images/P/0380710218.01.MZZZZZZZ.jpg
260944,0452278384,5,"The Carbohydrate Addict's Lifespan Program : A Personalized Plan for Becoming Slim, Fit and Healthy in Your 40s, 50s, 60s and Beyond",Rachael F. Heller,http://images.amazon.com/images/P/0452278384.01.MZZZZZZZ.jpg
11676,0821768379,7,Deep Midnight,Shannon Drake,http://images.amazon.com/images/P/0821768379.01.MZZZZZZZ.jpg
125031,1551666510,7,The Harbor,Carla Neggers,http://images.amazon.com/images/P/1551666510.01.MZZZZZZZ.jpg
254,0373226063,6,Bayou Blood Brothers: Tyler/Nick/Jules (Harlequin Intrigue 606),Rebecca York,http://images.amazon.com/images/P/0373226063.01.MZZZZZZZ.jpg
76818,1573222038,9,Fingersmith,Sarah Waters,http://images.amazon.com/images/P/1573222038.01.MZZZZZZZ.jpg
217056,0020199600,9,GREAT GATSBY (REISSUE),F. Scott Fitzgerald,http://images.amazon.com/images/P/0020199600.01.MZZZZZZZ.jpg
97874,0684848066,10,In the Meantime : Finding Yourself and the Love You Want,Iyanla Vanzant,http://images.amazon.com/images/P/0684848066.01.MZZZZZZZ.jpg
89602,0345460952,7,The Salmon of Doubt,DOUGLAS ADAMS,http://images.amazon.com/images/P/0345460952.01.MZZZZZZZ.jpg
274308,0380711877,6,Katwalk (Kat Colorado Mysteries),Karen Kijewski,http://images.amazon.com/images/P/0380711877.01.MZZZZZZZ.jpg
16121,0312983271,5,Full House (Janet Evanovich's Full Series),Janet Evanovich,http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg
242007,0395177111,8,The Hobbit (Leatherette Collector's Edition),J. R. R. Tolkien,http://images.amazon.com/images/P/0395177111.01.MZZZZZZZ.jpg
11676,0345384369,6,Intensity,DEAN KOONTZ,http://images.amazon.com/images/P/0345384369.01.MZZZZZZZ.jpg
138844,0836270061,7,"Magic Eye, Vol. 1",N.E. Thing Enterprises,http://images.amazon.com/images/P/0836270061.01.MZZZZZZZ.jpg
217056,0553572857,5,"Shadow Moon (Chronicles of the Shadow War, Book 1)",George Lucas,http://images.amazon.com/images/P/0553572857.01.MZZZZZZZ.jpg
35859,0312975724,5,Hunting Evil,Carlton Smith,http://images.amazon.com/images/P/0312975724.01.MZZZZZZZ.jpg
240403,0689711735,10,"Alexander And The Terrible, Horrible, No Good, Very Bad Day",Judith Viorst,http://images.amazon.com/images/P/0689711735.01.MZZZZZZZ.jpg
226205,0066211611,9,Portrait in Sepia,Isabel Allende,http://images.amazon.com/images/P/0066211611.01.MZZZZZZZ.jpg
152099,0451142934,7,Skeleton Crew,Stephen King,http://images.amazon.com/images/P/0451142934.01.MZZZZZZZ.jpg
143809,0679781277,10,Martin Dressler : The Tale of an American Dreamer (Vintage Contemporaries),STEVEN MILLHAUSER,http://images.amazon.com/images/P/0679781277.01.MZZZZZZZ.jpg
8019,0553205587,10,Lord God Made Them All,James Herriot,http://images.amazon.com/images/P/0553205587.01.MZZZZZZZ.jpg
35859,0312980140,8,Seven Up (A Stephanie Plum Novel),Janet Evanovich,http://images.amazon.com/images/P/0312980140.01.MZZZZZZZ.jpg
135376,0441005241,10,"Burnt Offerings (Anita Blake, Vampire Hunter)",Laurell K. Hamilton,http://images.amazon.com/images/P/0441005241.01.MZZZZZZZ.jpg
23872,1564762440,10,Letters From a Skeptic : A Son Wrestles with His Father's Questions about Christianity,Gregory A. Boyd,http://images.amazon.com/images/P/1564762440.01.MZZZZZZZ.jpg
240035,0425127583,5,The Mask,Dean R. Koontz,http://images.amazon.com/images/P/0425127583.01.MZZZZZZZ.jpg
130950,0684867621,8,The Girl Who Loved Tom Gordon : A Novel,Stephen King,http://images.amazon.com/images/P/0684867621.01.MZZZZZZZ.jpg
216683,0451167317,8,The Dark Half,Stephen King,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg
127233,0385505833,4,Skipping Christmas,JOHN GRISHAM,http://images.amazon.com/images/P/0385505833.01.MZZZZZZZ.jpg
110912,0786889691,9,The Blue Hour,T. Jefferson Parker,http://images.amazon.com/images/P/0786889691.01.MZZZZZZZ.jpg
93629,0553148923,9,Still Life With Woodpecker,Tom Robbins,http://images.amazon.com/images/P/0553148923.01.MZZZZZZZ.jpg
163804,1551669234,5,Stonebrook Cottage,Carla Neggers,http://images.amazon.com/images/P/1551669234.01.MZZZZZZZ.jpg
222204,0441007554,9,All Tomorrow's Parties,William Gibson,http://images.amazon.com/images/P/0441007554.01.MZZZZZZZ.jpg
254201,0446601241,8,Kiss the Girls,James Patterson,http://images.amazon.com/images/P/0446601241.01.MZZZZZZZ.jpg
232211,0140430474,8,Sense and Sensibility (Penguin Classics),Jane Austen,http://images.amazon.com/images/P/0140430474.01.MZZZZZZZ.jpg
226267,0440220424,9,Having Our Say : The Delany Sisters' First 100 Years,SARAH L. DELANY,http://images.amazon.com/images/P/0440220424.01.MZZZZZZZ.jpg
142823,0877733759,9,Writing Down the Bones,NATALIE GOLDBERG,http://images.amazon.com/images/P/0877733759.01.MZZZZZZZ.jpg
123988,0425152251,3,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg
2891,0684853701,6,"A BEAUTIFUL MIND: A Biography of John Forbes Nash, Jr., Winner of the Nobel Prize in Economics, 1994",Sylvia Nasar,http://images.amazon.com/images/P/0684853701.01.MZZZZZZZ.jpg
273718,0749309423,9,The Silence of the Lambs,Thomas Harris,http://images.amazon.com/images/P/0749309423.01.MZZZZZZZ.jpg
6543,0345445848,7,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle),Adriana Trigiani,http://images.amazon.com/images/P/0345445848.01.MZZZZZZZ.jpg
11676,006019491X,10,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,http://images.amazon.com/images/P/006019491X.01.MZZZZZZZ.jpg
170499,0446608955,8,A Walk to Remember,Nicholas Sparks,http://images.amazon.com/images/P/0446608955.01.MZZZZZZZ.jpg
40914,0452281903,8,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,http://images.amazon.com/images/P/0452281903.01.MZZZZZZZ.jpg
48025,0440212359,7,London Transports,Maeve Binchy,http://images.amazon.com/images/P/0440212359.01.MZZZZZZZ.jpg
110382,0316789089,8,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,http://images.amazon.com/images/P/0316789089.01.MZZZZZZZ.jpg
85757,0679457313,7,The God of Small Things,Arundhati Roy,http://images.amazon.com/images/P/0679457313.01.MZZZZZZZ.jpg
271448,0345443284,9,While I Was Gone,Sue Miller,http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg
161974,0671007718,8,Into the Garden (Wildflowers),V.C. Andrews,http://images.amazon.com/images/P/0671007718.01.MZZZZZZZ.jpg
15408,0804108293,10,Crazy Ladies,Michael Lee West,http://images.amazon.com/images/P/0804108293.01.MZZZZZZZ.jpg
233911,0671877135,10,LAMMAS NIGHT,Mercedes Lackey,http://images.amazon.com/images/P/0671877135.01.MZZZZZZZ.jpg
274549,039304016X,9,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,http://images.amazon.com/images/P/039304016X.01.MZZZZZZZ.jpg
55490,0375504397,10,Black House,Stephen King,http://images.amazon.com/images/P/0375504397.01.MZZZZZZZ.jpg
143175,0553580930,10,A Man in Full,Tom Wolfe,http://images.amazon.com/images/P/0553580930.01.MZZZZZZZ.jpg
33580,067100316X,8,Star Trek First Contact (Star Trek The Next Generation),J. M. Dillard,http://images.amazon.com/images/P/067100316X.01.MZZZZZZZ.jpg
257028,0385480016,8,Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,http://images.amazon.com/images/P/0385480016.01.MZZZZZZZ.jpg
202963,0452269571,8,Bastard Out of Carolina,Dorothy Allison,http://images.amazon.com/images/P/0452269571.01.MZZZZZZZ.jpg
236283,0786010835,10,The Seventh Sense,T. J. MacGregor,http://images.amazon.com/images/P/0786010835.01.MZZZZZZZ.jpg
210874,0743418174,9,Good in Bed,Jennifer Weiner,http://images.amazon.com/images/P/0743418174.01.MZZZZZZZ.jpg
90616,080501084X,8,H Is for Homicide (A Kinsey Millhone Mystery),Sue Grafton,http://images.amazon.com/images/P/080501084X.01.MZZZZZZZ.jpg
50895,0446612790,8,2nd Chance,James Patterson,http://images.amazon.com/images/P/0446612790.01.MZZZZZZZ.jpg
129393,1853260002,10,Pride &amp; Prejudice (Wordsworth Classics),Jane Austen,http://images.amazon.com/images/P/1853260002.01.MZZZZZZZ.jpg
266650,0140245480,5,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,http://images.amazon.com/images/P/0140245480.01.MZZZZZZZ.jpg
16795,051508901X,8,The Gamble,LaVyrle Spencer,http://images.amazon.com/images/P/051508901X.01.MZZZZZZZ.jpg
231374,0140231900,10,Mr. Vertigo,Paul Auster,http://images.amazon.com/images/P/0140231900.01.MZZZZZZZ.jpg
171118,0878578730,3,The Doctor's Book of Home Remedies : Thousands of Tips and Techniques Anyone Can Use to Heal Everyday Health Problems,Editors Prevention Health Books,http://images.amazon.com/images/P/0878578730.01.MZZZZZZZ.jpg
50895,0399151060,10,"Remember When (Roberts, Nora)",Nora Roberts,http://images.amazon.com/images/P/0399151060.01.MZZZZZZZ.jpg
88677,0553582925,8,Tick Tock,Dean R. Koontz,http://images.amazon.com/images/P/0553582925.01.MZZZZZZZ.jpg
25981,0684867621,10,The Girl Who Loved Tom Gordon : A Novel,Stephen King,http://images.amazon.com/images/P/0684867621.01.MZZZZZZZ.jpg
139467,0679781382,7,Asylum (Vintage Contemporaries),Patrick McGrath,http://images.amazon.com/images/P/0679781382.01.MZZZZZZZ.jpg
50225,0385484518,7,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,http://images.amazon.com/images/P/0385484518.01.MZZZZZZZ.jpg
121170,0385319002,9,Animal Husbandry,Laura Zigman,http://images.amazon.com/images/P/0385319002.01.MZZZZZZZ.jpg
164492,0316693006,7,Four Blind Mice,James Patterson,http://images.amazon.com/images/P/0316693006.01.MZZZZZZZ.jpg
150663,0312876491,10,The Little Country,Charles de Lint,http://images.amazon.com/images/P/0312876491.01.MZZZZZZZ.jpg
220314,0316235024,10,The Gift of Fear : Survival Signals That Protect Us from Violence,Gavin De Becker,http://images.amazon.com/images/P/0316235024.01.MZZZZZZZ.jpg
136205,0061020397,8,Carpe Jugulum (Discworld Novels (Paperback)),Terry Pratchett,http://images.amazon.com/images/P/0061020397.01.MZZZZZZZ.jpg
30898,0440218535,7,Smilla's Sense of Snow,Peter Hoeg,http://images.amazon.com/images/P/0440218535.01.MZZZZZZZ.jpg
